"","user_id","status_id","created_at","screen_name","text","retweet_count"
"1","260788584","1388970201811718151","2021-05-02 21:34:36","Santi_ABASCAL","Esta es la mejor encuesta. 

Miles de patriotas llenan Colón junto a @monasterioR y @Santi_ABASCAL 

El #4M a llenar las urnas de papeletas rojigualdas <U+0001F4AA><U+0001F1EA><U+0001F1F8> https://t.co/nbyZfmuCgy",1566
"2","260788584","1388969820868300801","2021-05-02 21:33:05","Santi_ABASCAL","Libertad es que tu hija salga a la calle, vaya al parque del Oeste y no se encuentre con una manada. 

La libertad que el PP no defiende. 

#ColónVotaSeguro <U+0001F1EA><U+0001F1F8> https://t.co/bmndJ0XZV5",790
"3","260788584","1388969763653705732","2021-05-02 21:32:52","Santi_ABASCAL","<U+203C> @Santi_ABASCAL explica en 2 minutos el montaje que ha realizado la izquierda durante la campaña electoral. 

#ColónVotaSeguro <U+0001F1EA><U+0001F1F8> https://t.co/VZqOhXcUdE",1078
"4","260788584","1388968090956861453","2021-05-02 21:26:13","Santi_ABASCAL","Y cierre de campaña en la #PlazaDeColón. Simplemente GRACIAS a todos por vuestro apoyo tan emocionante y masivo en medio de la violencia, la demonización y la censura de nuestras ideas. #VotaSeguro <U+0001F1EA><U+0001F1F8> #VOX https://t.co/tiaxMyATfy",888
"5","260788584","1388968006693314568","2021-05-02 21:25:53","Santi_ABASCAL","Y cierre de campaña en la #PlazaDeColón. Simplemente GRACIAS a todos por vuestro apoyo tan emocionante y masivo en medio de la violencia, la demonización y la censura de nuestras ideas. #VotaSeguro <U+0001F1EA><U+0001F1F8> #VOX https://t.co/tiaxMyATfy",888
"6","260788584","1388965210434818054","2021-05-02 21:14:46","Santi_ABASCAL","¡Estamos orgullosos de ti @monasterioR!

<U+0001F44F><U+0001F44F><U+0001F44F>

#ColónVotaSeguro <U+0001F1EA><U+0001F1F8> https://t.co/Po7LFqBrDM",1292
"7","260788584","1388926625501392900","2021-05-02 18:41:27","Santi_ABASCAL","<U+203C> IMPORTANTE <U+203C>

Ya se han ocupado las 3.500 sillas y se ha completado el aforo de la Plaza de Colón. Si queréis seguir el acto podéis hacerlo desde nuestro canal de YouTube https://t.co/DlqXsQHqpf

¡Gracias a todo por este apoyo masivo! 

El #4M también llenaremos las urnas<U+0001F4AA> https://t.co/WMTfiwjF1r",977
"8","260788584","1388926599626731528","2021-05-02 18:41:21","Santi_ABASCAL","<U+203C> Sigue en DIRECTO desde Youtube el GRAN ACTO de cierre de campaña de VOX desde Colón.

<U+27A1> Intervendrán @Igarrigavaz y @monasterioR y @Santi_ABASCAL

<U+0001F4F9> Aquí el enlace: https://t.co/DlqXsQHqpf 

#ProtegeMadrid <U+0001F4AA><U+0001F1EA><U+0001F1F8> https://t.co/tqGxhLQYVa",300
"9","260788584","1388848434329882629","2021-05-02 13:30:44","Santi_ABASCAL","¡Hoy nos vemos en la Plaza de Colón! Os espero con mucha ilusión a las 20:30 <U+0001F618> https://t.co/iERw7mB9NZ",1130
"10","260788584","1388848418932629507","2021-05-02 13:30:41","Santi_ABASCAL","¡Os esperamos a las 20:30 en la Plaza de Colón! 

<U+2705> #ProtegeMadrid #VotaSeguro <U+0001F1EA><U+0001F1F8><U+0001F4AA>
https://t.co/j3FuMKCUB8",391
"11","260788584","1388786793156390913","2021-05-02 09:25:48","Santi_ABASCAL","Sabemos lo que es ser madre.

Nuestro reconocimiento a todas las madres como @monasterioR que luchan cada día por su familia y para dejar a sus hijos una España mejor.

#FelizDiadeLaMadre https://t.co/AdcUHip1zw",1055
"12","260788584","1388768463267762176","2021-05-02 08:12:58","Santi_ABASCAL","<U+203C> Este domingo 2 de mayo ven al cierre de una campaña histórica con @monasterioR y @Santi_ABASCAL 

<U+23F0> Será a las 20:30 en COLÓN, en la plaza de la España de los balcones.

Habrá 3.500 sillas para los asistentes. 

#ProtegeMadrid<U+0001F4AA><U+0001F1EA><U+0001F1F8> https://t.co/S158SoXox5",1082
"13","260788584","1388768401028521990","2021-05-02 08:12:43","Santi_ABASCAL","Nunca se rindieron y por eso, al final, vencieron.

Hoy como ayer, seguimos luchando por la soberanía nacional de España #2deMayo <U+0001F1EA><U+0001F1F8> https://t.co/qpz8GP3781",1831
"14","260788584","1388609833046315009","2021-05-01 21:42:37","Santi_ABASCAL","Los sindicatos sumisos han tenido que invitar al gobierno de la ruina en pleno para ""llenar"" su manifestacion del 1 de mayo con 1.000 liberados del duopolio sindical.

A @solidaridad_es le han acompañado más de 5.000 trabajadores. 

#ObreroyEspañol <U+2692><U+0001F1EA><U+0001F1E6> https://t.co/Tbo42uXpaq",797
"15","260788584","1388603948840390656","2021-05-01 21:19:15","Santi_ABASCAL","Un honor participar hoy en un #PrimeroDeMayo histórico. Con el nacimiento del primer sindicato anticomunista @solidaridad_esp, todos los trabajadores de España podrán tener  un sindicato que les represente, lejos del sindicalismo de clase y del resentimiento socialcomunista. https://t.co/FBcLNtoZf7",2485
"16","260788584","1388603899205017603","2021-05-01 21:19:03","Santi_ABASCAL","#LosTrabajadoresDeEspañaConVOX
#VoxConSOLIDARIDAD
#PrimeroDeMayo 
El sindicalismo anticomunista y antiglobalista toma fuerza entre los trabajadores de España, abandonados por la nueva izquierda, por el duopolio sindical y por las oligarquías globalistas.
#ObreroyEspañol <U+0001F1EA><U+0001F1F8> https://t.co/FVwNknLUZU",1183
"17","260788584","1388603876685791246","2021-05-01 21:18:57","Santi_ABASCAL","<U+2692><U+0001F1EA><U+0001F1E6> @Santi_ABASCAL denuncia en el acto de @solidaridad_esp del 1 de mayo la ""casta sindical"" de la izquierda que ""se vende por un plato de gambas"". 

https://t.co/7fDSdoJE5h https://t.co/mOE4wCyCkm",653
"18","260788584","1388603805894430725","2021-05-01 21:18:40","Santi_ABASCAL","<U+203C><U+FE0F> Esta noche a las 22:45, entrevista exclusiva de @javiernegre10 a @Santi_ABASCAL en @EstadoDAlarmaTV 

<U+0001F4FA> Síguelo aquí en directo: https://t.co/NqN0etL4Rg 

¡No te lo pierdas! https://t.co/dcnCJxnoDe",311
"19","260788584","1388549043085791238","2021-05-01 17:41:04","Santi_ABASCAL","#LosTrabajadoresDeEspañaConVOX
#VoxConSOLIDARIDAD
#PrimeroDeMayo 
El sindicalismo anticomunista y antiglobalista toma fuerza entre los trabajadores de España, abandonados por la nueva izquierda, por el duopolio sindical y por las oligarquías globalistas.
#ObreroyEspañol <U+0001F1EA><U+0001F1F8> https://t.co/FVwNknLUZU",1183
"20","260788584","1388547466933510149","2021-05-01 17:34:48","Santi_ABASCAL","Los sindicatos sumisos no tienen como prioridad defender a los españoles por eso se venden por un plato de gambas. 

El sindicato @solidaridad_esp nace con el único propósito de defender a los trabajadores de España. 

<U+0001F1EA><U+0001F1F8><U+0001F6E0> #ObreroyEspañol https://t.co/b6WLQUMSBg",701
"21","260788584","1388547408448131072","2021-05-01 17:34:34","Santi_ABASCAL","Iglesias envió a Vallecas a sus matones a sueldo para atacar a la policía y a VOX .

La policía detuvo a dos de los escoltas de Iglesias hace 15 días. Y Marlaska y Sánchez lo han ocultado... Mientras exigían condenas por unas cartas.

Actúan como criminales. https://t.co/IGYzCCMVY7",7055
"22","260788584","1388547113336938498","2021-05-01 17:33:24","Santi_ABASCAL","Vox presenta su sindicato ""anticomunista"" Solidaridad frente al ""sindicalismo corrompido"" de UGT y COOO https://t.co/GBrEGDdJar",762
"23","260788584","1388527128380121091","2021-05-01 16:13:59","Santi_ABASCAL","¿En qué consiste el sindicalismo de @solidaridad_esp?

Lo explica @Santi_ABASCAL 

<U+0001F1EA><U+0001F1F8><U+0001F6E0> #ObreroyEspañol https://t.co/pkzQXG3Pgl",498
"24","260788584","1388525748357640192","2021-05-01 16:08:30","Santi_ABASCAL","<U+203C> El domingo 2 de mayo ven al CIERRE DE CAMPAÑA de VOX con @monasterioR y @Santi_ABASCAL 

<U+23F0> Será a las 20:30 en COLÓN, en la plaza de la España de los balcones.

El domingo, en Colón, solo quedará VOX.

#ProtegeMadrid<U+0001F4AA><U+0001F1EA><U+0001F1F8> https://t.co/LVQ9QfO5CJ",1031
"25","260788584","1388517657612374020","2021-05-01 15:36:21","Santi_ABASCAL","El verdadero himno de los trabajadores de España no es la Internacional sino el himno de nuestra Patria. 

<U+0001F1EA><U+0001F1F8><U+0001F6E0> #ObreroyEspañol https://t.co/zAuY7kRcdY",1029
"26","260788584","1388498865926680577","2021-05-01 14:21:41","Santi_ABASCAL","Los sindicalistas de salón y las grandes multinacionales hablan de lo mismo y hablan igual.

Los trabajadores quieren oír hablar de seguridad, continuidad, permanencia, cohesión, identidad, comunidad, herencia y Patria.

<U+0001F1EA><U+0001F1F8><U+0001F6E0> #ObreroyEspañol https://t.co/oz0I2lpoVz",828
"27","260788584","1388498718991822849","2021-05-01 14:21:06","Santi_ABASCAL","Un honor participar hoy en un #PrimeroDeMayo histórico. Con el nacimiento del primer sindicato anticomunista @solidaridad_esp, todos los trabajadores de España podrán tener  un sindicato que les represente, lejos del sindicalismo de clase y del resentimiento socialcomunista. https://t.co/FBcLNtoZf7",2485
"28","260788584","1388498691728760835","2021-05-01 14:20:59","Santi_ABASCAL","Los trabajadores de España por fin tienen un sindicato que les defiende con @solidaridad_esp. 

¡ES LA HORA DE LOS TRABAJADORES!

¡ES LA HORA DE LOS PATRIOTAS!

#ObreroyEspañol <U+2692><U+0001F1EA><U+0001F1F8> https://t.co/8LZYn4aTUM",800
"29","260788584","1388468902204674050","2021-05-01 12:22:37","Santi_ABASCAL","<U+203C> Los trabajadores de España salen hoy a la calle para defenderse.

En Madrid junto a @Santi_ABASCAL y @Rodrigo_AlonsoF

<U+203C><U+FE0F> Síguelo en directo desde YouTube https://t.co/61Py0nicXZ 

<U+0001F4FA><U+0001F4FB> También podrás escucharlo en EsRadio y verlo en Toro TV. 

#ObreroYEspañol <U+0001F1EA><U+0001F1E6><U+2692> https://t.co/DgSPuiSGSF",473
"30","260788584","1388468777566752769","2021-05-01 12:22:07","Santi_ABASCAL","<U+203C> @Santi_ABASCAL desde el acto del sindicato @solidaridad_esp del 1 de Mayo:

“Exigimos a todos los partidos que condenen las actividades ilícitas que  que tienen origen en Galapagar”.

#ObreroyEspañol <U+2692><U+0001F1EA><U+0001F1E6> https://t.co/IoDt3kilIh",1198
"31","260788584","1388468632959729667","2021-05-01 12:21:33","Santi_ABASCAL","Llena la plaza de Conde de Casal en #Madrid para la manifestación de @solidaridad_esp en este #1deMayo. https://t.co/RdtiIP0KTt",449
"32","260788584","1388468585773862916","2021-05-01 12:21:22","Santi_ABASCAL","Obrero y español

Solidaridad defiende a los trabajadores de España

#1deMayo https://t.co/8J3oI1TUZt",445
"33","260788584","1388468508472774660","2021-05-01 12:21:03","Santi_ABASCAL","<U+0001F6E0><U+0001F1EA><U+0001F1F8>Este 1 de mayo, por fin, los trabajadores han podido salir a defenderse de la mafia sindical, patronal y del Gobierno.

¡ES LA HORA DE LOS TRABAJADORES!

¡ES LA HORA DE LOS PATRIOTAS!

#ObreroYEspañol https://t.co/cXG0OWe3Me",754
"34","260788584","1388457728654381058","2021-05-01 11:38:13","Santi_ABASCAL","El hecho diferencial que tenemos con cualquier país de Europa es que en España la violencia contra la oposición y contra la policía la instigan, la justifican  o la organizan los partidos que forman el gobierno. https://t.co/pGyLCr6kyp",1832
"35","260788584","1388429807600513024","2021-05-01 09:47:16","Santi_ABASCAL","Desde hace dos semanas, el ministerio del Interior oculta a los españoles esta información.

La Policía detiene a dos escoltas de Iglesias por agredir a agentes en el mitin de Vox en Vallecas https://t.co/Gar5rH2Nlm",1678
"36","260788584","1388415983598059522","2021-05-01 08:52:20","Santi_ABASCAL","<U+203C>  La Policía detuvo hace 15 días a dos escoltas de Iglesias por participar en el acoso y la violencia contra los asistentes al mitin de VOX en Vallecas.

El PSOE aún aspira a gobernar en Madrid con el cabecilla del terrorismo callejero.

Lo impediremos.

https://t.co/NinDIbGDxd",1424
"37","260788584","1388407594486747136","2021-05-01 08:19:00","Santi_ABASCAL","La anomalía democrática española en Europa no es q haya personas o grupos violentos que ataquen las libertades y persigan a la oposición; la anomalía es que en España los matones y la violencia están impulsados, cuando no organizados, por los partidos que forman el Gobierno. https://t.co/EEKJ0JGe60",664
"38","260788584","1388394554689310721","2021-05-01 07:27:11","Santi_ABASCAL","Iglesias envió a Vallecas a sus matones a sueldo para atacar a la policía y a VOX .

La policía detuvo a dos de los escoltas de Iglesias hace 15 días. Y Marlaska y Sánchez lo han ocultado... Mientras exigían condenas por unas cartas.

Actúan como criminales. https://t.co/IGYzCCMVY7",7055
"39","260788584","1388393613240020992","2021-05-01 07:23:27","Santi_ABASCAL","Pablo Iglesias culmina su campaña con una 'puerta giratoria' que tachó de 'corrupción'. 
Nueva incoherencia de un político que ha hecho de la mentira su medio de vida: https://t.co/z0bOIKQLcw",707
"40","260788584","1388254611388211204","2021-04-30 22:11:06","Santi_ABASCAL","<U+0001F6E0><U+0001F1EA><U+0001F1F8>¡Mañana será un día histórico para los trabajadores de España! 

¡Sal a defenderte con @solidaridad_esp! 

<U+0001F4CD> En Madrid a las 12:00, GRAN ACTO PÚBLICO en CONDE CASAL con @Rodrigo_AlonsoF y @Santi_ABASCAL
 
En el resto de España habrá caravanas. https://t.co/Qkr1qneJeU",413
"41","260788584","1388231721594855430","2021-04-30 20:40:09","Santi_ABASCAL","<U+0001F4FA> @monasterioR en @ElCascabelTRECE ""La izquierda ve que no van a entrar en Madrid. Hemos sufrido agresiones reales, no amenazas"".

""Cuando entra Pablo Iglesias, trae violencia"".

<U+2B07><U+FE0F> Hilo de intervenciones <U+2B07><U+FE0F> https://t.co/Y1Jarhwkoj",548
"42","260788584","1388231671800111105","2021-04-30 20:39:57","Santi_ABASCAL","<U+0001F697><U+0001F695><U+0001F697> 

¡Este 1 de mayo será un día histórico para los trabajadores de España! 

¡Sal a defenderte con @solidaridad_esp! 

<U+0001F4CD> En Madrid a las 12:00, GRAN ACTO PÚBLICO en CONDE CASAL con @Rodrigo_AlonsoF y @Santi_ABASCAL
 
En el resto de España habrá caravanas.

<U+0001F4AA><U+0001F1EA><U+0001F1F8> https://t.co/zmZ6gG3ajb",797
"43","260788584","1388231645082394628","2021-04-30 20:39:50","Santi_ABASCAL","<U+0001F4F0> Entrevista a @Santi_ABASCAL en @larazon_es 

""Somos una amenaza para la comodidad de la izquierda, para la dictadura del pensamiento progre, para los que lo tenían todo bien atado hasta que ha llegado VOX"". 

<U+2B07><U+FE0F><U+2B07><U+FE0F><U+2B07><U+FE0F> 

https://t.co/pBhNUSpYH1",1049
"44","260788584","1388231617446129664","2021-04-30 20:39:44","Santi_ABASCAL","<U+0001F5F3><U+26A1><U+FE0F>“Os pedimos que seáis firmes para conseguir hasta el último voto”

<U+0001F5E3>@Ortega_Smith en Leganés. https://t.co/71c3oACZdu",593
"45","260788584","1388231591332298755","2021-04-30 20:39:38","Santi_ABASCAL","Este 4 de mayo solo hay un voto seguro para proteger Madrid y recuperar España <U+0001F4AA><U+0001F1EA><U+0001F1E6> https://t.co/bZj8uG7cvi",1108
