"","user_id","status_id","created_at","screen_name","text","retweet_count"
"1","260788584","1386401477694955520","2021-04-25 19:27:25","Santi_ABASCAL","Tuve el honor de conocer en persona a Angel de Fana, uno de los famosos ""plantados,"" presos políticos cubanos que resistieron décadas en las cárceles comunistas de Cuba. 

Por cosas como las descritas en este artículo, despreciamos a los que normalizan el comunismo. Es indecente. https://t.co/nLNkb5tuf8",1112
"2","260788584","1386399503238930432","2021-04-25 19:19:34","Santi_ABASCAL","Sánchez, Iglesias y ""Gabilonda Barceló"" organizan la tensión, señalan con su odio y sus mentiras sobre VOX... y otros actúan.  

Por supuesto jamás condenan la violencia contra VOX. https://t.co/6bvOEq8Ygd",1984
"3","260788584","1386381451818582019","2021-04-25 18:07:50","Santi_ABASCAL","Si hubiera leído usted algo sobre la Segunda República, no pronunciaría las palabras “será la última línea que cruce” refiriéndose a un partido de la oposición y siendo presidente del gobierno. Es usted un auténtico peligro público. https://t.co/AsKrd4RjrG",4134
"4","260788584","1386381301037535236","2021-04-25 18:07:14","Santi_ABASCAL","A quien hay que frenar es a él, un tipo q gobierna con comunistas y bolivarianos, apoyado en los enemigos mortales de la democracia, filo etarras y golpistas. https://t.co/XwkqDUfqBq",1565
"5","260788584","1386379194167398416","2021-04-25 17:58:52","Santi_ABASCAL","<U+203C> #ÚLTIMAHORA

VOX se querella contra el concejal del PCE Alberto Cubero por alentar a la violencia contra VOX.

No vamos a permitir que la izquierda pueda amenazar o animar a la violencia contra VOX sin que tenga consecuencias para ellos.

Se les acabó la impunidad. https://t.co/wLmBAxjngb",2708
"6","260788584","1386357629270827009","2021-04-25 16:33:10","Santi_ABASCAL","Primero, criminalizaron a la oposición. Ahora, a los empleados de Correos.

Todo nuestro apoyo a los vigilantes de seguridad que trabajan horas sin descanso y mal pagados.

El 1 de mayo saldremos a la calle junto a todos los currantes frente a una izquierda cada vez más sola <U+0001F4AA><U+0001F1EA><U+0001F1E6> https://t.co/CZHewwmH9J",1207
"7","260788584","1386351158822936579","2021-04-25 16:07:28","Santi_ABASCAL","#AlcaláDeHenaresEnPie
#AlcaláDeHenaresConVOX
Éxito de movilización también en Alcalá De Henares. Le hemos dedicado unas palabras a esos políticos que tienen la lengua larga y la piel tan fina,  a esos a los que les gusta ""naturalizar"" el insulto pero lloriquean si son insultados. https://t.co/gNbXCUj6cX",979
"8","260788584","1386312437167710211","2021-04-25 13:33:36","Santi_ABASCAL","¿Pero cómo puedes hablar de convivencia y democracia, sinvergüenza? Si has llevado a la dirección del Estado a la ETA, a los golpistas separatistas, y mantienes a ministros comunistas que incitan a la violencia contra el tercer partido de España, violencia que jamás has condenado https://t.co/aTAYwwyQqH",6833
"9","260788584","1386310570798891010","2021-04-25 13:26:11","Santi_ABASCAL","Esta mañana en #AlcaláDeHenares junto a @monasterioR y ante una espectacular movilización de los vecinos que no se acobardan ante la agresividad y las mentiras de la izquierda sectaria.
#VOX #ProtegeMadrid
#VotaSeguro https://t.co/TTWxyWDFnE",729
"10","260788584","1386273568292540418","2021-04-25 10:59:09","Santi_ABASCAL","<U+203C><U+FE0F>@santi_ABASCAL empieza su discurso en Alcalá de Henares asustado por la irrupción de Jorge Javier Vázquez en la campaña electoral <U+0001F602> https://t.co/2J5dwSGxtL",2205
"11","260788584","1386262752029777920","2021-04-25 10:16:10","Santi_ABASCAL","<U+0001F4F9> Entrevista a @monasterioR en La Razón:

""No tengo miedo a mirarle a los ojos a Pablo Iglesias y decirle lo que pienso de él"".

<U+2B07><U+2B07><U+2B07> https://t.co/qTU0Fmln1N",1013
