"","user_id","status_id","created_at","screen_name","text","retweet_count"
"1","2201623465","1378816074863538177","2021-04-04 21:05:44","vox_es","<U+0001F4E2> El miércoles 7 de abril tendrá lugar la presentación de la candidatura de Rocío Monasterio

<U+23F0> 19:30 horas
<U+0001F6A9> Plaza de la Constitución, en Vallecas

<U+2705> ¡Acompaña a @Santi_ABASCAL, @monasterioR y a todo su equipo! 

<U+0001F503> Difunde #VallecasEnPie <U+0001F4AA><U+0001F1EA><U+0001F1F8> https://t.co/k3dxPD3abM",277
"2","2201623465","1378815332471734273","2021-04-04 21:02:47","vox_es","Barrios abandonados en manos de delincuentes 

Trabajadores a los que se impide ganar el sustento de sus familias

Jóvenes a los que se les niega el futuro

¡Hay que pararlos!

#VallecasEnPie https://t.co/AHaBCG5mtm",114
"3","2201623465","1378813461308801026","2021-04-04 20:55:20","vox_es","<U+0001F4FA> Este lunes a las 9:30, @monasterioR es entrevistada en @LaHoraTVE 

<U+27A1><U+FE0F> Síguelo aquí en directo: https://t.co/5wnYHdgESY

¡No te lo pierdas! #LaHoraRocíoMonasterio https://t.co/Waz7PakQAX",352
"4","2201623465","1378812784977272840","2021-04-04 20:52:39","vox_es","Los barrios más humildes de España, traicionados y burlados por la izquierda Netflix, se pondrán en pie. 

Vallecas en pie.

#VallecasEnPie

https://t.co/H3zzTGMr0e",399
"5","2201623465","1378812720724709382","2021-04-04 20:52:24","vox_es","Los trabajadores preocupados por pagar la hipoteca, por la precariedad, por la inseguridad en los barrios, por los salarios de miseria y por los impuestos abusivos a autónomos y trabajadores.

<U+2716><U+FE0F> Los pijos progres preocupados por su vida de ricos. https://t.co/btI6vr626x",384
"6","2201623465","1378788285158461441","2021-04-04 19:15:18","vox_es","¡Sabemos que nos estáis esperando! 

VOX hará su presentación de candidatura de Madrid el próximo miércoles 7 de abril en VALLECAS.

<U+23F0> 19:30 horas. 
<U+0001F6A9> Plaza de la Constitución.

¡Acompaña a @Santi_ABASCAL, a @monasterioR y a todo su equipo!

#VallecasEnPie <U+0001F4AA><U+0001F1EA><U+0001F1E6> https://t.co/fIojIgFOfb",1461
"7","2201623465","1378787447878905860","2021-04-04 19:11:58","vox_es","¡Este miércoles os espero en Vallecas con @Santi_ABASCAL y todo el equipo! Empieza lo bueno <U+0001F4AA><U+0001F4AA>#VallecasEnPie https://t.co/Gl18yhbayt",991
"8","2201623465","1378784480496918528","2021-04-04 19:00:11","vox_es","<U+0001F5D3> 7 de abril. Hay mucho que hacer, mucho que reconstruir, mucho que proteger y recuperar. 

Pongámonos en pie. Ahora, con @monasterioR, junto a @Santi_ABASCAL y toda la #EspañaViva

Por todo lo que nos une, por empleos estables y barrios seguros, #VallecasEnPie https://t.co/MyYLDallVp",381
"9","2201623465","1378779208428687363","2021-04-04 18:39:14","vox_es","<U+0001F4E2> El próximo miércoles 7 de abril tendrá lugar la presentación de la candidatura de Rocío Monasterio en Vallecas.

<U+23F0> 19:30 horas. 
<U+0001F6A9>  Plaza de la Constitución. 

¡Acompaña a Santiago Abascal y a Rocío Monasterio y a todo su equipo! 

#VallecasEnPie https://t.co/2hNHn1x9ji",127
"10","2201623465","1378779116388880388","2021-04-04 18:38:52","vox_es","Llegó el día! 
Próximo miércoles, 7 de abril, 19.30 horas, Plaza de la Constitución, Vallecas. Presentación de la candidatura de @monasterioR
@vox_es 
#VallecasEnPie https://t.co/msLiZifopM",200
"11","2201623465","1378779085820805120","2021-04-04 18:38:45","vox_es","La clase obrera vota a Vox.

Y @Santi_ABASCAL y @monasterioR presentan la candidatura en el barrio obrero por excelencia, Vallecas.

Iglesias los abandonó y los traicionó.

Vox les devolverá la esperanza y luchará por su presente y futuro.

#VallecasEnPie
#LaClaseObreraConVox https://t.co/Y4UgKOIhPv",185
"12","2201623465","1378779056972369923","2021-04-04 18:38:38","vox_es","¡Hola a todos! El miércoles 7 de abril a las 19:30 presentamos nuestra Candidatura a la Asamblea de Madrid. 

En la Plaza de la Constitución (Vallecas)

Os esperamos con @Santi_ABASCAL y nuestra próxima presidente, @monasterioR !!!

#VallecasEnPie <U+0001F4AA><U+0001F3FB><U+0001F1EA><U+0001F1F8>
#SoloQuedaVox https://t.co/wcfqYMFNXF",177
"13","2201623465","1378779031282319365","2021-04-04 18:38:32","vox_es","<U+274C>Preocupación del #PP: VOX.
<U+274C>Preocupación del #PSOE: VOX
<U+274C>Preocupación de #Podemos:VOX
<U+274C>Preocupación de #Ciudadanos:VOX 
<U+274C>Preocupación de #MásMadrid: VOX 
<U+2705>Preocupación de VOX: España <U+0001F1EA><U+0001F1F8>

#VallecasEnPie con @vox_es<U+0001F49A>

#YoconRocíoMonasterio <U+0001F4AA> https://t.co/1Hi6HNCu3W",298
"14","2201623465","1378779013527834630","2021-04-04 18:38:27","vox_es","#VallecasEnPie, ¡por España y los españoles! https://t.co/jnt7U382P1",436
